,lower Unemployment rate,lower Employment to population ratio,lower Number of employed people,lower Monthly goods exports,lower Monthly goods imports,lower Export price index,lower Import price index,lower Producer price index,lower Consumer price index,lower Price index excluding agricultural product & oil,lower Price index excluding food & energy,lower Consumption & Retail sales index(SA),lower Service industry production index(SA),lower Consumption & Retail sales index(NSA),lower Service industry production index(NSA),lower Manufacturing industry production index(SA),lower Manufacturing industry shipment index(SA),lower Manufacturing inventory index(SA),lower Manufacturing industry production index(NSA),lower Manufacturing industry shipment index(NSA),lower Manufacturing inventory index(NSA),lower Facility investment index(SA),lower Construction completed(SA),lower Facility investment index(NSA),lower Construction completed(NSA),lower Manufacturing business performance BSI(SA),lower Manufacturing business performance BSI(NSA),lower All industries performance BSI,lower Service industry performance BSI,lower All industries sales BSI,lower Manufacturing export BSI,lower Manufacturing domestic demand sales BSI,lower Manufacturing new orders BSI,lower Manufacturing operation rate BSI,lower Economic sentiment index,lower Current economic judgment CSI,lower Consumer sentiment index,lower Consolidated fiscal balance,lower Housing sales price index(HSPI)-Seoul,lower Housing sales price index(HSPI)-National,lower Housing lease price index(HLPI)-Seoul,lower Housing lease price index(HLPI)-National,lower Call rate,lower CD rate,lower KTB 3-year rate,lower KRW exchange rate,lower EUR exchange rate,lower KOSPI,lower KOSDAQ,lower Dubai crude oil,lower WTI futures,lower Gold futures,lower Production(T),lower Shipbuilding(T),lower Automotive(T),lower Semiconductor(T),lower Facility investment(T),lower Construction(T),lower Unemployment(T),lower Recruitment(T),lower Job search(T),lower Wholesale & retail(T),lower Government expenditure(T),lower Price outlook(T),lower Stock price outlook(T),lower House price outlook(T),lower World trade(T),lower News sentiment index(T),lower Economic policy uncertainty(T),lower GDP(SA)(Q),lower GDP(NSA)(Q),lower Private consumption(SA)(Q),lower Government consumption(SA)(Q),lower Construction(SA)(Q),lower Facility investment(SA)(Q),lower Exports of goods and services(SA)(Q),lower Imports of goods and services(SA)(Q),lower Private consumption(NSA)(Q),lower Government consumption(NSA)(Q),lower Construction(NSA)(Q),lower Facility investment(NSA)(Q),lower Exports of goods and services(NSA)(Q),lower Imports of goods and services(NSA)(Q),upper Unemployment rate,upper Employment to population ratio,upper Number of employed people,upper Monthly goods exports,upper Monthly goods imports,upper Export price index,upper Import price index,upper Producer price index,upper Consumer price index,upper Price index excluding agricultural product & oil,upper Price index excluding food & energy,upper Consumption & Retail sales index(SA),upper Service industry production index(SA),upper Consumption & Retail sales index(NSA),upper Service industry production index(NSA),upper Manufacturing industry production index(SA),upper Manufacturing industry shipment index(SA),upper Manufacturing inventory index(SA),upper Manufacturing industry production index(NSA),upper Manufacturing industry shipment index(NSA),upper Manufacturing inventory index(NSA),upper Facility investment index(SA),upper Construction completed(SA),upper Facility investment index(NSA),upper Construction completed(NSA),upper Manufacturing business performance BSI(SA),upper Manufacturing business performance BSI(NSA),upper All industries performance BSI,upper Service industry performance BSI,upper All industries sales BSI,upper Manufacturing export BSI,upper Manufacturing domestic demand sales BSI,upper Manufacturing new orders BSI,upper Manufacturing operation rate BSI,upper Economic sentiment index,upper Current economic judgment CSI,upper Consumer sentiment index,upper Consolidated fiscal balance,upper Housing sales price index(HSPI)-Seoul,upper Housing sales price index(HSPI)-National,upper Housing lease price index(HLPI)-Seoul,upper Housing lease price index(HLPI)-National,upper Call rate,upper CD rate,upper KTB 3-year rate,upper KRW exchange rate,upper EUR exchange rate,upper KOSPI,upper KOSDAQ,upper Dubai crude oil,upper WTI futures,upper Gold futures,upper Production(T),upper Shipbuilding(T),upper Automotive(T),upper Semiconductor(T),upper Facility investment(T),upper Construction(T),upper Unemployment(T),upper Recruitment(T),upper Job search(T),upper Wholesale & retail(T),upper Government expenditure(T),upper Price outlook(T),upper Stock price outlook(T),upper House price outlook(T),upper World trade(T),upper News sentiment index(T),upper Economic policy uncertainty(T),upper GDP(SA)(Q),upper GDP(NSA)(Q),upper Private consumption(SA)(Q),upper Government consumption(SA)(Q),upper Construction(SA)(Q),upper Facility investment(SA)(Q),upper Exports of goods and services(SA)(Q),upper Imports of goods and services(SA)(Q),upper Private consumption(NSA)(Q),upper Government consumption(NSA)(Q),upper Construction(NSA)(Q),upper Facility investment(NSA)(Q),upper Exports of goods and services(NSA)(Q),upper Imports of goods and services(NSA)(Q)
2019-01,-8.315171651461696,-0.4226938131543645,-0.2978833357714981,-9.234795783668273,-8.200739403362789,-4.248596801881036,-5.234987067917277,-1.13788482858015,-0.4807310592251881,-0.2158176143850988,-0.17384620667184109,-3.221629907364412,-1.4416511508253742,-3.364694697637991,-1.518772746040327,-3.6930150042652103,-2.5185852428396602,-3.529389015002333,-10.802446189421845,-9.693297955198755,-3.0959089835305633,-8.573521365787574,-12.5883279732547,-23.79717362393908,-17.960381817506804,-6.825744636593962,-26.72646291747374,-4.655082733393705,-7.808926469398834,-4.5079890749489255,-5.789691693374725,-5.6398861781101015,-6.103466527068602,-5.947201450351994,-5.782491734464322,-15.284631198766627,-7.193878994662054,-1.0810585118872997,-0.6593867513210661,-0.4299064311750004,-0.6152435034826429,-0.5630843714323925,-3.910224974128621,-4.638495287293251,-10.185986503116467,-4.260836333248342,-4.467344645357095,-7.449648396296103,-8.761044924257297,-17.328518926579974,-0.126634913073616,-7.173193722422704,-0.7614618007895171,2.3686819198756677,-0.6258375961589893,-0.9583852545113876,-3.224351274000183,-0.803594409677453,-0.10240602677744703,-0.3620334334993559,0.3074699697482438,-2.62629710352681,-0.28669290959229266,-0.2966897235926952,-0.6541383152084561,-0.694586162132848,-6.603890350074992,-0.3174875945663833,-0.11622965356429199,-0.2803968592273407,2.0889567266122446,-0.11080005733524345,0.8202180906883736,-4.526454482784666,-4.415455971431056,-4.517079695354206,-5.070485268235292,1.9136827923653206,6.205232346825547,-8.852396365932186,-8.709048484809713,3.052216558389678,-3.0192178910462792,11.875666236738923,0.5240242346747769,0.6278528991855246,12.859373437071122,11.698102358535209,2.629578078027332,3.1034880897241717,0.4049238178151432,0.3494553553437896,0.3224298743506949,0.3315314435730314,3.595920721223548,1.8708628590803436,6.751628439049234,4.173306980224115,4.795102247551125,4.786523929071687,2.864149221119396,6.619834210703102,5.837130193235874,12.835575197845587,8.44532162174698,5.8408867996685885,6.301482368405958,7.217012295181146,5.894249695858374,1.2734181914381342,6.152058898274349,5.586089952317012,4.700807376911971,5.672217639645642,6.2522874346928035,4.580595706918971,5.130327091098808,4.657464202148117,21.46049730508612,7.386955805550331,0.8383824640438813,0.7312835117546197,0.4329613308534507,0.3951573469271649,0.27912677117372175,11.152696420196442,9.041148700388804,7.616671016126535,4.674528766785654,3.899837575596273,7.684500017448842,9.726731325258095,12.459346781018885,0.07854312350360756,8.537635021780542,-0.204611839706282,7.783051605785904,-0.17697095079465955,-0.4684959873725316,-0.7411079735685442,-0.061723384143225424,1.5871224306821303,0.06469539440417077,1.8868972062197087,-0.5502079162434526,0.6310641841225252,0.08985325666463925,-0.14160577334413554,0.12344661760008124,-3.39828115105204,0.04596207893663562,0.4826761160104132,1.522055653664503,3.8206192476938856,1.3311470428732588,3.419834379272044,2.9727961413119326,6.809452453780047,2.7128909322758066,5.958707260155463,2.997837985318177,8.037841386668099,-2.7176366455706273,-1.0687631017999708,8.606160259843076,7.848895080432461
2019-02,-13.13589235740838,-0.5174545223760891,-0.4152718488349214,-12.133493683223382,-12.31656740516586,-4.09023803221521,-4.749103231066619,-1.030546771697292,-0.48371511758957364,-0.25979431396199515,-0.19342263647508334,-3.8681539029268257,-1.6690193448293067,-3.245728995817681,-1.093511495540095,-4.1311787754489355,-4.375569627714585,-3.1696017529824974,-9.86597522045879,-9.113854074371103,-4.821748094814838,-9.594991945051422,-12.288489812476332,-24.72041178571691,-15.991156652278722,-3.5387170524198672,-25.672076013215815,-3.3871006436495423,-4.858353670514,-4.7852163518724895,-6.274637958296965,-5.924461950367138,-4.611858347005312,-4.998898801430095,-2.686985268174531,-14.422617880118949,-5.899070256892827,-0.7900326950154337,-0.7611645713640525,-0.455963885496395,-0.6483864875092883,-0.5557503572516467,-9.001270427779202,-8.828623339304965,-9.44673344576096,-4.449211980271602,-4.062872144015403,-6.3276663259419745,-8.441698736369203,-13.607989115896135,-0.09985862406997158,-7.236930316769602,-0.5752227012742385,2.7339402145455223,-0.4364870835126067,-0.9808106449132259,-3.1141395095632043,-0.852003028829116,-0.4504712653827811,-0.29572548520131337,-0.009033344837977686,-2.3316486502481832,-0.3090367302676066,-0.3007992372779297,-0.6125100451559298,-0.8327994650101789,-7.522623103405799,-0.28962264631909557,-0.1556078141331467,-0.11596469361130612,1.5490002738991746,-0.19594361802033977,0.6448613275520527,-3.197494109007036,-3.771954578405574,-5.940708141984169,-4.2475381205016465,1.8035160923531715,5.194906698178579,-7.097337449967277,-11.581938437704494,-0.31571798808611096,-3.8178116514522125,7.054945743788604,0.42927616304108934,0.5104802381825011,9.971101851004914,7.583877364355796,2.7880254043362216,3.5894451420103755,0.5122815404401877,0.34648675563892484,0.27845938283162297,0.3119577162552592,2.949405833409348,1.643593221296624,6.873470413619264,4.600317411309188,4.358671820027643,2.9312796540902837,3.224438633291402,7.576566154790282,6.439529153672311,11.109804487877328,7.428176338442804,6.266553027742142,5.386219449426072,9.323467601012183,9.181420305462966,2.3276373544615154,7.4202596216933685,8.537024461865887,4.423723390441931,5.1876824558382415,5.967903949853318,6.0725038758072865,6.078889433885458,7.7532490001748275,22.323706502214968,8.682116297114874,1.1295053950759935,0.6295059684004334,0.40690366483724916,0.3620135244538679,0.28646364689087866,6.062150540193937,4.851403154225276,8.356038149489445,4.486170439200625,4.304307738617082,8.806460260538895,10.046072456005392,16.179879167647307,0.10532067469755695,8.473912119034472,-0.018399809984811943,8.148289772380572,0.012362859202441373,-0.4909149584595489,-0.6303173428231879,-0.11013064946598267,1.2390622692082707,0.13099690443432604,1.5703963965937766,-0.2554578498791851,0.6086947875307551,0.08574393249068982,-0.09997970655040256,-0.014768423760232074,-4.317057059205547,0.07382712062970744,0.4432969312028572,1.3616412429867422,3.934158140653291,1.5701428256269558,3.0341433771744777,3.665029834262767,6.5113949866721965,0.9080763799394669,5.521095481920481,3.6993627797660746,8.673129528167552,-0.42558747206793335,2.1806568563087376,9.343912248779091,8.217347429207233
2019-03,-8.990639119708442,-0.4964095417847783,-0.386411618911609,-7.6170184407886055,-6.174879134422064,-3.9148841626458157,-4.226381510717436,-0.8447564360446733,-0.37357904764966754,-0.19296698817252084,-0.20433718183695074,-0.9401122158733166,-0.5666949022925598,-1.410913125536812,-0.4662491723766693,-3.221854094517588,-2.2678857854399643,-3.3829532357292362,-10.243666412337927,-9.660366681266233,-3.4525053488546593,-6.620100552986403,-10.837373538085155,-26.72411799520548,-17.13343185464126,-5.7266311646795085,-21.892190217365716,-4.446969035673346,-4.537120802285052,-3.6427237630776546,-5.69400407886638,-5.945665794243729,-4.744169580907807,-5.911560645615167,-5.06019354795078,-13.995295918241398,-6.2558094800355155,-1.1251529991145877,-0.7939880066830535,-0.48670991458529145,-0.6881243820718683,-0.5195891809992452,-8.240145886533954,-7.698220734480527,-9.2996767607123,-4.492062967857992,-4.128273338428404,-5.874007262661319,-6.327901615790398,-12.988973568607435,-0.09307205040564318,-6.881399234989667,-0.38572946743058056,0.3562915982445336,-0.40572383624584435,-1.057926150698697,-2.906630946257061,-0.9919410215199334,-0.3593169659413978,-0.34766115143856013,0.4542634204022382,-2.2645270040897927,-0.44857514223761674,-0.3575640304851053,-0.47966613893472554,-0.7897378536478787,-7.428431767937765,-0.24931751573510907,-0.1744791115210676,-0.2616186367398937,0.8022065267424383,-0.3561875255246342,-0.10191878623758832,-4.792499357086486,-7.311565243754416,-4.759200901373692,-5.65632461634861,0.9527835512998386,4.299694632440772,-7.920635837593933,-15.085272527742545,-2.94602220974243,-6.457617534071395,11.200199673875966,0.45032510488454586,0.5393455523973616,14.487936157739288,13.725978646849452,2.963393869482063,4.112191319406042,0.6980733428622654,0.45662329541014834,0.34528772739105723,0.3010435007869988,5.877460814508499,2.7459438594277437,8.708561254475423,5.227634724235546,5.2682546059385436,5.039216644220268,3.011248984818575,7.2031573809312555,5.897429009076071,12.47921456108759,10.40317075200193,7.788943554602456,3.382943683662454,8.25685088662528,6.993905254729173,6.107686772472741,6.3607802353546745,8.858618301271232,5.566426998621456,5.768491288865215,5.946936177103116,5.940419033193889,5.166455024129427,5.380437681473271,22.752174900357247,8.325708854635055,0.7944253199597902,0.5966827462389684,0.3761578684295038,0.3222785993564143,0.32262556371040535,6.82338975278787,5.98189241486498,8.503148798892353,4.443350651375594,4.238913399398191,9.26022034643975,12.16001865151242,16.799037345382715,0.11210820072777103,8.829446456047679,0.17114836413339893,5.770659788239904,0.043145432985864374,-0.568017720498436,-0.42276038003938354,-0.2500668195000983,1.33022771669949,0.07906907618828815,2.0337019354440233,-0.18833223610968886,0.469215564241646,0.02898538723590202,0.03286786831995392,0.02829452406854044,-4.222729319634297,0.11413472580482374,0.4244284205131234,1.6216515693836113,3.54402236059018,1.6758003463943423,2.8171408201563644,3.6728613651548847,5.277864999564933,3.53383287372259,6.41441086121877,3.479451777554619,8.8817227403051,0.8683018806686533,2.531338344657156,9.532305847641577,7.744543778388187
2019-04,-9.936206690987609,-0.46128056523150546,-0.3607013023686479,-11.526701062667874,-9.80776771628084,-3.6893736134162225,-3.9479470329473716,-0.6137936558531876,-0.35678502109394095,-0.15382409768116792,-0.11907231303570168,-4.641930568924179,-1.5674609905151498,-3.418899478635393,-1.94773870415675,-4.405567050202566,-4.272728830095749,-3.33452498455331,-9.543543693336122,-9.198523072745306,-6.0899882146056665,-11.584505113731561,-12.609323353781654,-23.938802414585055,-17.13440496133114,-5.792434001494058,-15.485137158601887,-4.123559790886185,-5.518968661173423,-3.558233271846075,-4.461229913803119,-4.844765703236636,-4.292739381806993,-4.785032042086362,-2.8830462620252737,-12.806356380172183,-5.2327646194020545,-1.2109565179031363,-0.6914769587558307,-0.41949571513118666,-0.6082033268241106,-0.5139693930664172,-7.877319452256824,-6.882375939347997,-9.089840684796625,-4.560600463150653,-4.112372011363923,-6.398654428408545,-7.576934786669689,-12.439335883677968,-0.09362941158059662,-7.156803145463467,-0.33462234657004664,-1.4831465672187205,-0.3510363170452021,-1.1366666512096424,-2.2241967305052786,-1.0978389058762716,-0.24055761917107898,-0.40048587285174847,0.042511665677291255,-1.7628620938486468,-0.6517008261891197,-0.3510290329202005,-0.44396155006106763,-0.7200786906668633,-6.588667506089577,-0.22436849648642826,-0.3329862112693406,-0.3459558942553609,0.9427949959307874,-0.10917036220530574,-0.1242991228448489,-3.945053745616275,-8.364107565714797,-6.422538241633644,-5.764274916621598,0.804252613581741,4.369115955534928,-8.60970398067439,-19.318161873779978,-3.381935840399868,-9.141409962174315,10.25463119721301,0.4854374825976359,0.5650349325883748,10.567468158071522,10.091074045617159,3.1888012664921463,4.390528124694077,0.9290149905421055,0.47340139347503674,0.38442339105462586,0.3863053372091708,2.175620059663781,1.745053019390568,6.697423658051832,3.744341022107691,4.08255020161377,3.032380341815598,3.0590132515684187,7.878736706788825,6.331905075689321,9.84149596677048,5.434337873802994,5.8198914191416335,6.159853577759984,8.04298915135681,6.927560330958277,12.514743950309978,6.683581840781873,7.8760477605424235,5.650563180014822,7.000679419217248,7.047407909566267,6.391322852180582,6.292496499364438,7.556909674587165,23.938772123680565,9.34807018081033,0.7084844580280447,0.6991933043198546,0.4433720468972643,0.40219752358569727,0.3282417495396971,7.185601942068239,6.797268048334058,8.712816834446377,4.374764636883343,4.2548102095894444,8.7354939853364,10.910841462845703,17.348529823920888,0.11154862499662693,8.554025598739779,0.2222276145131882,3.9312231186915154,0.09783032831912736,-0.6467773840707864,0.2590465699263593,-0.35596788034204396,1.4489708382884983,0.026242955051778316,1.621938902148756,0.3132270934347101,0.26605626752569794,0.035513947337134005,0.06857099180325299,0.09795408906606612,-3.3830583070666256,0.13908117701659067,0.2659195583053646,1.4564966186364834,2.6744575170124287,1.3327767380031965,2.4753171657388213,3.554196878480325,2.8608008594963037,0.807432385996369,5.264917611769158,1.888407806534596,6.201724995377482,-2.4749442603128307,-11.677876490770233,2.17200786105353,1.726703009304427
2019-05,-11.484889508494307,-0.40749086892083863,-0.3275574006319077,-11.5634738018602,-13.496496038672952,-3.403747869419464,-3.719443949893032,-0.6652737028792376,-0.2855416780403788,-0.1624927498299843,-0.12913216932422272,-2.202800685811626,-1.470617866416563,-2.226115714402507,-0.5172933949842191,-4.164283546376319,-2.943305725856563,-3.199271500051972,-6.3233653122839115,-5.7847051752504175,-4.009906316475651,-8.564445793037276,-12.121638818402156,-17.728829698445296,-16.24359503990503,-4.856122186168819,-14.124357304804153,-3.7072499780734995,-4.3541586656738,-3.8570286547907062,-5.999916745817553,-5.220842361366771,-4.76944914553839,-4.814799881886751,-3.9084439505417228,-14.793499846002886,-6.18959541752925,-0.7139521270184243,-0.5944292367095095,-0.49830435946898327,-0.49703075339658565,-0.4682802473040676,-7.511178140845735,-7.145445169312987,-9.152792339789073,-4.238609275648567,-4.07418389730011,-6.400823136242835,-8.8826146142026,-12.824478182972557,-0.09540382788602082,-7.426639479013383,-0.186338703802981,-2.0943573811136353,-0.306487132150736,-1.0640664114528073,-1.68557942559058,-0.7030090016974246,-0.6420306999402939,-0.3489028914123798,-0.2431055877594811,-1.314400011754356,-0.7317858765365963,-0.32404183319024543,-0.31642851392585014,-0.5382198451544592,-5.110099060582519,-0.19715563161858066,-0.3118481999893863,-0.32610569791099225,1.0568927264626897,-0.11735001987095073,-0.27605622567945964,-4.142619760725127,-8.584108115345078,-3.4713429739726718,-5.775141594007399,0.8292486464503992,3.374064110405208,-8.735793629407091,-16.790606838847207,-2.1847222130033495,-8.65997221905223,8.705948592702677,0.5392398164963398,0.5981946863855148,10.541121732368095,6.403948730848703,3.474515567131968,4.619104423183963,0.8775546092582424,0.5446601951881197,0.3757609469636338,0.3762481834061198,4.6147590505245475,1.8419946997093681,7.89308369503444,5.176535511865065,4.32556704910026,4.363543555948305,3.1947688862219286,11.119176062965167,9.768678052793001,11.921646266216516,8.45872249045695,6.433404021816317,12.377801536697694,9.071029213385875,7.864015171714013,13.875356062873195,7.10011028726941,9.041219466706089,5.351911087523712,5.462403668317653,6.671523538853685,5.914913077274205,6.262988353428801,6.531790317807636,21.95282453633103,8.39159113647845,1.2055859630730028,0.7962413030549763,0.36456319086466077,0.5133692585665706,0.37393375683845775,7.552242827127404,6.534581324217253,8.649979255461332,4.696773143823659,4.292995985332374,8.733303450238035,9.605156578171995,16.963390100570884,0.1097754708815077,8.28420295679069,0.3704841874864465,3.3199921767214136,0.14236281056431263,-0.5741707249991304,0.7982427411494377,0.038863377665708854,1.0475028346507587,0.07781949822325984,1.3363241536722734,0.7617907886146431,0.18594564126176666,0.06250133657837426,0.19610182467967704,0.27981119609548777,-1.904533016382264,0.16629413533022233,0.28705654534661773,1.151500238687056,3.4420505932168064,1.6487364237763449,2.1132258239429653,2.719904182544678,1.6992414497326953,3.3774415479509634,3.9934920084147283,2.7250953338633015,6.8522869403941815,-2.0640436515077476,-3.0280115448339737,7.474908023861852,3.375186861607215
2019-06,-8.13402287060693,-0.5163709916003149,-0.37547539643138295,-9.604258458036101,-9.472166695645639,-3.1007083695781867,-4.081681425883495,-0.7251458713697052,-0.3443476194485145,-0.14140452222059718,-0.11916031768463142,-3.6489296824746345,-1.6298160806128617,-2.8938827632299793,-0.7816996853057572,-4.342044622048737,-3.6108938171362723,-3.04056665859728,-7.298406110474584,-6.186578326010193,-2.3788630581195322,-7.570917117166301,-11.869635521082149,-17.600496188465893,-15.819408902462655,-7.408288431368413,-18.38105644145265,-6.461372007707817,-6.747110552571614,-5.587369875380818,-7.1580846016914155,-7.951705113609681,-8.243907906630888,-6.3878324231926715,-6.046666707833872,-18.296304134170317,-7.504880392461043,-1.1019364420608304,-0.617888368921717,-0.4905364286453535,-0.5111241391675196,-0.4515678201395796,-8.615098929159561,-7.249740176629656,-10.303014209072877,-3.097932740299784,-4.679448847225986,-8.7946629337662,-10.935730369423757,-17.527011533840426,-0.12410120919007278,-7.387072891790089,-0.268429966522208,-2.1985033404980423,-0.3312657760084343,-1.135249254409422,-1.7149800718538804,-0.4022297824594758,-0.8522585506174277,-0.363284639230828,-0.8337402144624917,-1.5745778191175912,-0.2764374526055781,-0.30143400359499956,-0.359306574976093,-0.3614363781382556,-5.637881941215004,-0.2431954716153188,-0.1997345580035887,-0.03413985193739222,1.2014755574572737,-0.3774982798346611,-0.09592999645519251,-4.397459169021679,-5.201892301511308,-2.349591467953613,-4.574261010304192,0.5528943307772154,2.7309440423294693,-7.262801704213821,-14.991603859895111,-1.269619456760374,-5.900534168193245,12.056815922977478,0.4303636550690093,0.5502817748775877,12.500696140491792,10.428691085625873,3.777569662549692,4.256891404239983,0.8176839075372335,0.4858547236113014,0.3968501933429809,0.3862203649393181,3.168643347907181,1.6828226811074418,7.225591616782256,4.912184211306458,4.148064078407394,3.69620861252396,3.353635561950532,10.148417682794602,9.371217364332114,13.552856851822717,9.452354187822033,6.756681571605462,12.506565490402043,9.57087383880388,5.312247988040265,9.61882054838582,4.346377263320203,6.64862855098467,3.621780886318292,4.304410766040176,3.9408968577371644,2.4406807074708055,4.690183246551923,4.3939645215901795,18.451166684428326,7.076637942209528,0.8176418770135473,0.7727823840003047,0.37233135436944165,0.49927884226076297,0.39064692457007116,6.448436710162262,6.430372972715851,7.4998113505317745,5.8374808789338015,3.687737890600608,6.339564675334868,7.552189897879062,12.260999380149723,0.08107904194334142,8.323772799247257,0.28844786504177206,3.215864849497328,0.11760349322327457,-0.6453408242091606,0.7688904943637977,0.3396444195603594,0.8372861320234603,0.06344558839602046,0.7456983005792932,0.5016169488625127,0.6413532538736857,0.08511541412600786,0.15322743227858648,0.45659599957816355,-2.4321794929115343,0.12025676992461404,0.3991729740306022,1.849130354186113,3.9432913913050154,1.6544895920843155,2.82312960993876,4.067901553219696,7.387537941808039,5.943442307142669,7.496474467263188,3.0795625570319958,7.312972150193799,1.526136014048765,2.6250070125045895,11.208708600623634,8.301627144266337
2019-07,-10.621864850135891,-0.4801525898617356,-0.3884511739170854,-8.916417605574473,-8.117341015361982,-4.398850515739447,-5.161307825802305,-0.917927422399653,-0.40404657338062977,-0.18708554280165035,-0.16212053115967934,-2.457633640236533,-0.7646644064569927,-1.438437798921885,-0.9569693820480953,-3.9956392513107155,-3.9702803810304537,-3.1855441930552693,-8.405849621248567,-7.4506466103754345,-6.127803036914289,-9.269849036585663,-9.8921904305101,-18.4220276048667,-12.87779743210476,-5.631112218489225,-19.862602405501708,-5.584041934899545,-8.727618951090834,-4.367890875624764,-6.16092431877571,-5.193125284407525,-4.422652668324124,-5.321318056806926,-4.392657976764842,-15.081336077493473,-6.120050364286787,-1.04959425886662,-0.7718789754027232,-0.524454672482074,-0.49437329188467805,-0.49879610132510777,-8.260537536534606,-7.945554981767785,-10.681644961482277,-4.74207087004331,-4.204577705754577,-6.991501949456881,-8.359047168948162,-16.224950772066958,-0.11766837460598127,-6.807583202498509,-0.35869163078090543,-0.05004494653255831,-0.31459007554212504,-1.1143968480082762,-1.0102368762265947,-0.0066885151908280815,-0.8511654455973903,-0.28895205000554813,-1.0065022092376517,-0.7692345636750506,0.07266567320915446,-0.29788351385022777,-0.33038768739450447,-0.19799043966606933,-6.14821649371919,-0.21645505757535408,-0.2864417230864182,-0.4153165519821262,1.5341184819169915,-0.5037934897499885,-0.05362170964791457,-2.698033991493041,-6.4632194374398795,-2.803450363652197,-5.351852420068854,1.9968531678839585,6.159253466169672,-5.0663545056294765,-7.538521301731653,-4.164229300783639,-5.605020051744531,9.568973038064728,0.4665654579674058,0.5372850610399373,13.177751615164922,11.781500746536016,2.4793243641689213,3.1771673318391445,0.6248812239956403,0.4261398411883479,0.3511619459341434,0.34325711908519313,4.3599169883514275,2.547849603448725,8.677885337765339,4.735110344216347,4.49247800050562,3.3348287908808945,3.2079940430664595,9.016430778876384,8.079781538059194,9.803681144461862,7.7489939509488925,8.537024342413188,11.676628387478342,12.29959668058319,7.088882113963114,8.137278703410168,5.223099696768513,4.667397470625012,4.840905576236133,5.300985014244657,6.69904832839538,6.261409565663451,5.756210484643877,6.047297959847598,21.663792426359272,8.460784435925596,0.8698467170645608,0.6187912876729623,0.3384130895463769,0.5160275585251298,0.3434150412810064,6.802383857790456,5.734089005914271,7.121012557760725,4.193294229990686,4.16260451519879,8.142646464288067,10.12872908056723,13.5629149355319,0.08750966197124228,8.903245541704736,0.19815833030232916,5.364324739377679,0.1342765698222047,-0.6245075808694202,1.4730064242050442,0.7351825103433995,0.838363011862187,0.13777677789797868,0.5729250272338131,1.3068546236083067,0.9904227669239722,0.08865946640710672,0.18214485446981626,0.62004234006686,-2.9426072946962374,0.1469946159276649,0.312464046488287,1.3871359609097178,3.2657810029986325,0.9381536104585138,2.5459945789357556,4.801216632603557,4.76168898777122,4.426520263977817,5.677340108321901,3.081008360836815,7.991862506012224,1.0684052147320815,0.10176408127808845,1.3897144006697588,5.26309291973421
