,lower Unemployment rate,lower Employment to population ratio,lower Number of employed people,lower Monthly goods exports,lower Monthly goods imports,lower Export price index,lower Import price index,lower Producer price index,lower Consumer price index,lower Price index excluding agricultural product & oil,lower Price index excluding food & energy,lower Consumption & Retail sales index(SA),lower Service industry production index(SA),lower Consumption & Retail sales index(NSA),lower Service industry production index(NSA),lower Manufacturing industry production index(SA),lower Manufacturing industry shipment index(SA),lower Manufacturing inventory index(SA),lower Manufacturing industry production index(NSA),lower Manufacturing industry shipment index(NSA),lower Manufacturing inventory index(NSA),lower Facility investment index(SA),lower Construction completed(SA),lower Facility investment index(NSA),lower Construction completed(NSA),lower Manufacturing business performance BSI(SA),lower Manufacturing business performance BSI(NSA),lower All industries performance BSI,lower Service industry performance BSI,lower All industries sales BSI,lower Manufacturing export BSI,lower Manufacturing domestic demand sales BSI,lower Manufacturing new orders BSI,lower Manufacturing operation rate BSI,lower Economic sentiment index,lower Current economic judgment CSI,lower Consumer sentiment index,lower Consolidated fiscal balance,lower Housing sales price index(HSPI)-Seoul,lower Housing sales price index(HSPI)-National,lower Housing lease price index(HLPI)-Seoul,lower Housing lease price index(HLPI)-National,lower Call rate,lower CD rate,lower KTB 3-year rate,lower KRW exchange rate,lower EUR exchange rate,lower KOSPI,lower KOSDAQ,lower Dubai crude oil,lower WTI futures,lower Gold futures,lower GDP(SA)(Q),lower GDP(NSA)(Q),lower Private consumption(SA)(Q),lower Government consumption(SA)(Q),lower Construction(SA)(Q),lower Facility investment(SA)(Q),lower Exports of goods and services(SA)(Q),lower Imports of goods and services(SA)(Q),lower Private consumption(NSA)(Q),lower Government consumption(NSA)(Q),lower Construction(NSA)(Q),lower Facility investment(NSA)(Q),lower Exports of goods and services(NSA)(Q),lower Imports of goods and services(NSA)(Q),upper Unemployment rate,upper Employment to population ratio,upper Number of employed people,upper Monthly goods exports,upper Monthly goods imports,upper Export price index,upper Import price index,upper Producer price index,upper Consumer price index,upper Price index excluding agricultural product & oil,upper Price index excluding food & energy,upper Consumption & Retail sales index(SA),upper Service industry production index(SA),upper Consumption & Retail sales index(NSA),upper Service industry production index(NSA),upper Manufacturing industry production index(SA),upper Manufacturing industry shipment index(SA),upper Manufacturing inventory index(SA),upper Manufacturing industry production index(NSA),upper Manufacturing industry shipment index(NSA),upper Manufacturing inventory index(NSA),upper Facility investment index(SA),upper Construction completed(SA),upper Facility investment index(NSA),upper Construction completed(NSA),upper Manufacturing business performance BSI(SA),upper Manufacturing business performance BSI(NSA),upper All industries performance BSI,upper Service industry performance BSI,upper All industries sales BSI,upper Manufacturing export BSI,upper Manufacturing domestic demand sales BSI,upper Manufacturing new orders BSI,upper Manufacturing operation rate BSI,upper Economic sentiment index,upper Current economic judgment CSI,upper Consumer sentiment index,upper Consolidated fiscal balance,upper Housing sales price index(HSPI)-Seoul,upper Housing sales price index(HSPI)-National,upper Housing lease price index(HLPI)-Seoul,upper Housing lease price index(HLPI)-National,upper Call rate,upper CD rate,upper KTB 3-year rate,upper KRW exchange rate,upper EUR exchange rate,upper KOSPI,upper KOSDAQ,upper Dubai crude oil,upper WTI futures,upper Gold futures,upper GDP(SA)(Q),upper GDP(NSA)(Q),upper Private consumption(SA)(Q),upper Government consumption(SA)(Q),upper Construction(SA)(Q),upper Facility investment(SA)(Q),upper Exports of goods and services(SA)(Q),upper Imports of goods and services(SA)(Q),upper Private consumption(NSA)(Q),upper Government consumption(NSA)(Q),upper Construction(NSA)(Q),upper Facility investment(NSA)(Q),upper Exports of goods and services(NSA)(Q),upper Imports of goods and services(NSA)(Q)
2019-11,-9.111616473432086,-0.5556253481710667,-0.45911381280245783,-11.024163823518544,-13.778844311435641,-3.877323819436159,-4.873366184289669,-0.8078846205226533,-0.3126971425810514,-0.14498969391075933,-0.1450333988016733,-3.480170346024097,-1.726885908736968,-2.9291994484177857,-1.0100780834383007,-4.604869672884281,-4.035706057051656,-3.0992001433682983,-7.327009777096314,-7.194754779433927,-3.207042300646198,-9.027747958041237,-8.166105363308514,-12.69727011540626,-13.119032086963808,-7.113910447780378,-36.08644168625084,-6.4617390213358465,-6.985290579726055,-6.22383761275268,-7.137080489596763,-7.234620233224823,-6.28943492214986,-6.884561935445785,-6.224049925991537,-18.051072673138652,-7.271725671588412,-0.9792726923509396,-0.41839585210916136,-0.43263023451853366,-0.4065277292938857,-0.4175556453727617,-12.150119936088757,-10.948288959010078,-10.34841127663373,-4.298188533967163,-4.210266891296932,-8.07028352598853,-9.715528877498196,-16.96305242100429,-0.11888380016185322,-6.872383556530792,-0.14910627134825838,1.0162651241559555,0.04453867330620065,0.19456783964380264,-4.951880410925127,-4.847733439053378,-1.8297599915167968,-4.379516684400144,1.07277995668328,4.362771518832229,-5.72521620147486,-7.736925790280478,-4.453158044452534,-4.7471854657347174,11.11734111839592,0.3819665747259257,0.48930508658885324,9.709146311188599,7.353667740465056,3.114454964525501,3.6233495550603116,1.0308491311488315,0.653257307990484,0.47349394827211855,0.42374233081820567,3.5644520567775877,1.8904926869822283,8.753793905613339,5.017721519386076,4.24917949950909,3.687917729993357,3.7857374043711953,13.587592129029826,11.07998850802098,15.676842041166545,8.301118052329569,7.436562606722786,18.922233880190426,10.219112330155435,6.687077548941677,39.086464674278965,5.267896141713829,7.256838705300295,3.8186964676804678,5.949520030599511,6.132228709414796,5.736276539374444,5.554190906601742,5.417651175607247,18.395081090871894,7.207064478813016,0.9808710086219625,1.4069787752320628,0.7939702529021034,1.0057404287642333,0.7178487185368011,5.002851720859172,4.91642779815198,8.113921607138835,4.890253081217925,4.217697930308807,8.60846669487285,10.77548378828587,14.533935175065409,0.09858569847632935,8.215412591334578,1.3402551760283274,3.757025336390587,1.834953314910163,2.531818111984002,2.357188519927786,5.866567480442123,5.436593535916261,4.441140960433801,3.188803474757255,8.05610652574588,2.542537335035944,5.993347301708858,6.0539072018616,6.698454543855296
2019-12,-13.056162726429154,-0.48716932883885966,-0.40456450072084954,-9.180373436021117,-8.791647786618384,-4.273646020460249,-4.298642184439769,-0.8591641116842405,-0.37300875721457044,-0.20244345924469323,-0.17564683928479824,-4.123593797593423,-1.5786652105748982,-3.550175548568343,-1.4494153502073002,-4.094999657848507,-3.139390220252765,-3.481439303020399,-9.4196963940206,-9.42637045844105,-8.248904423900306,-8.297806363414207,-5.692134406518423,-15.442751662017159,-10.037170011445003,-4.898705376620136,-40.26855889668553,-4.53259398427663,-6.304788236877879,-4.781028619970333,-4.723243823955761,-5.7252338631280475,-5.244782721370473,-5.3102636888315455,-4.545583534348423,-13.700773125070242,-5.675830410131312,-1.0784555059141043,-0.41264614055752147,-0.5186470363829825,-0.5472922049535589,-0.47346445350022737,-11.165677974257825,-8.918264321572808,-9.074088190222097,-5.114533023408275,-4.159867763058509,-6.62221127586035,-8.140313260345003,-14.046394370166528,-0.10339186754635224,-7.098428630891556,0.006619123290642404,0.7840239651731502,-0.18554155768702096,-0.21382136331667834,-3.36812010554915,-5.390449350462244,-3.5201821709304,-4.183341912458475,0.6845145104062327,3.5577084422832996,-6.519606666810975,-11.003217268469847,-5.531294627047131,-6.229129255207786,7.172795386045283,0.45042350865281844,0.5438566808280809,11.553727717499626,12.34156016899805,2.7188826188372612,4.1984662387778044,0.9796452365491554,0.5929701820950006,0.4160481733705623,0.39313664862602876,2.921035501718759,2.038722133966159,8.133074496872322,4.578783573444904,4.7591399848189555,4.584338630050546,3.403711960058234,11.498465935328047,8.853066697209714,10.636775635528071,9.031980342901576,9.910548194413732,16.180014823910494,13.304470976593766,8.903507789353084,34.90595605112375,7.198498069187927,7.938726549938265,5.26189172620282,8.363528960246068,7.642023095521378,6.781308265929862,7.128858244872326,7.097881797421553,22.75114816787356,8.804959469410248,0.8817184047911889,1.412821721721893,0.7080438997927827,0.86503181379275,0.662006039778796,5.987560834893528,6.9469489495271874,9.388255477575155,4.0742038930957944,4.268097522755232,10.057005739973826,12.351699922707688,17.450640461233885,0.11407776151887955,7.989437484838238,1.8981065679100562,3.9282641790069373,1.8708523362532155,2.635385746488084,5.457308714226019,7.698185537898063,5.480537252397147,6.698298910152374,3.489600863565059,8.327321958380477,4.820881157212388,7.093986679024494,7.276401042958342,6.9163625802812145
2020-01,-8.864339243563723,-0.5836120393364282,-0.4859207240176182,-8.593881864753657,-10.07897913593626,-3.47899151001202,-3.606133982881823,-0.7583955922853451,-0.32153682068414347,-0.18079683509830693,-0.14647184870358013,-3.15005102579548,-1.2482016260916833,-1.9424092071884314,-0.6908134032824531,-3.9429272390532604,-3.7574809939487346,-2.8992932055677816,-6.001099009580484,-6.3453010686266875,-11.078995864150503,-9.870807859311832,-9.810121864166874,-10.576587290647137,-10.739927541030536,-4.51818232981177,-35.91515753589124,-4.434421894291338,-6.098080469664323,-3.7550085444011403,-4.763600355636124,-4.532519896973611,-4.4126821640795075,-3.9044018267865477,-3.9983338772840384,-13.420988933733327,-5.2709914940811995,-0.9869954964871422,-0.22530034628857853,-0.2436671706190709,-0.36056065286024785,-0.33569770925451703,-10.334219168023303,-8.904846697484746,-9.135750865236975,-4.7424033568206285,-4.21990277446644,-6.494500474383538,-8.92666756525835,-12.41342531374061,-0.08945278780701234,-6.608036670797564,0.015441693719195126,1.978693754354928,0.250695879038935,0.23506529510941165,-2.156145986339607,-3.936827456847767,-3.4894164272625137,-4.612406815136778,2.18440761940246,5.029689640917046,2.610766147073978,-3.7334672692789126,0.09507579293753121,-4.382277392911576,11.364609854456663,0.35397112256218743,0.4624842593653916,12.133114059598055,11.046174970580717,3.5122736569910575,4.89039707647292,1.080353700328189,0.6443914905174281,0.4376891737068772,0.42230279654123437,3.8943042428223578,2.368907809289611,9.739137474245556,5.333502849544908,4.909270793940636,3.9639955730636527,3.9856506328860766,14.91181564557788,11.925691866890853,7.805819002219813,7.451029261869056,5.79242202664149,21.015147208707674,12.54398331457034,9.28338156757131,39.254813013438934,7.295771940302618,8.1442486657558,6.28784314136785,8.322825287582834,8.834683230833276,7.613341177637727,8.534660542391041,7.644259372987612,23.025501242353762,9.207951623959477,0.9731010331455002,1.6001355096241423,0.9829927162894485,1.0517378836054163,0.799739601664684,6.818396000044498,6.959629499415364,9.326355330149827,4.4462007227618505,4.208045980787209,10.184618397442257,11.564854350144786,19.08350369283677,0.12801469541999122,8.479708025093178,1.82797624976524,4.195157922421041,1.7084334204819966,2.7670459099308258,5.451513621075437,7.693870992383073,4.737285190877685,5.213788112677884,3.427053247044209,7.019249011707697,6.981584255007899,3.8886869392063956,6.239099419488708,4.686981678193468
2020-02,-9.089334955039677,-0.545288654831413,-0.46727936534647774,-12.199516860965058,-11.270890952911166,-3.5988851411023197,-4.4507459593357686,-0.7169362894659115,-0.32615607673594393,-0.17511592524850478,-0.14365728740079128,-1.6353335194513934,-2.060996946943668,-3.26408699956587,-0.3673806176995158,-3.0762389277032067,-2.06798717480091,-3.6521380189779094,-8.098101985111402,-8.140495043426593,-2.476066418161973,-7.12280606739905,-6.829178552048355,-11.239585066297515,-12.705778701387905,-8.28465196177896,-29.07306235932395,-5.404024519522441,-5.04589276754178,-5.171277897195321,-7.77551380924674,-7.253145464107492,-5.690958407791308,-7.137962949724751,-5.602526860632557,-15.94998998013299,-6.699785255372919,-1.0600558337386514,-0.33896490386186495,-0.09852330210634008,-0.1389645277192909,-0.1562064902661784,-9.095977812259626,-9.51000440257436,-10.217723759568782,-4.649434496692232,-4.479166838605268,-7.923000536172909,-10.01475659619716,-16.720850465089406,-0.11768037526689898,-6.720711928468618,0.5122303620141495,1.4977129580295663,0.10108630020108922,0.3685853250129836,-0.585824910358594,-2.761945417527559,-3.475683227998258,-4.1008639406366045,1.7439085742329417,3.990559835052644,1.0680168298121684,-7.081391861304555,-2.994814944260863,-6.935435659017615,11.139623489382773,0.39230402452394897,0.48114057472883,8.53396456956207,9.861748499483166,3.392894683604601,4.045969939193367,1.1217992104190992,0.6397983803890153,0.44336781195768754,0.42511844486185346,5.4092907735096665,1.556433611435461,8.418948455698334,5.660422139516054,5.77810287933022,5.655991858141904,3.232800383734767,12.816506407582828,10.13428896851558,16.407852969347157,10.206077197144769,8.773493298041203,20.38002212378825,10.632373126751004,5.516337173876836,46.09991558564803,6.325610998411372,9.19624002973716,4.871265050877133,5.3111868398144635,6.1137226670685845,6.334780587905549,5.30081836026782,6.039183843479097,20.49616410753586,7.779005507115872,0.9401382237553639,1.4864162542552333,1.1280830532876505,1.2733075082694962,0.9792009692003003,8.056996815045931,6.354712380467929,8.244629572253144,4.539012171947181,3.9487996334179676,8.755761616480774,10.476266126536547,14.77616915680997,0.09978943052532291,8.36708483236636,2.0016044627271206,4.238503172200579,1.8915020046027706,2.7250286057022945,6.723247019965044,7.9523851291475305,3.7907011639622588,4.719824200921235,3.859993033176556,7.693642684777866,9.3357717112798,6.649117939333731,7.512494664273268,4.510858303412481
2020-03,-9.0133572374207,-0.4454071414797875,-0.3650623070398859,-12.499193888499557,-15.091790227652735,-3.7953730825516523,-5.703365121748903,-1.2701082895450828,-0.49915900221310305,-0.17311111586497227,-0.17674260424795027,-3.1171657123085814,-1.897266873027236,-5.074967922772273,-0.7843261160611283,-7.181125450721165,-6.017914160919068,-3.1178919166238903,-10.161492203424594,-10.681083282316365,-9.261835504391657,-9.255930263795378,-8.8747690265773,-9.568882792352552,-13.988831578241149,-9.64831334400105,-53.585635113760134,-8.861377697677456,-9.549830376514556,-7.462155743058709,-9.773751008167954,-11.160099956177055,-11.850353803488893,-11.746701040306004,-8.947869503999618,-23.129909047436744,-9.794825395443802,-1.1191917162950515,-0.9872217619959677,-0.5020007596046504,-0.6531542886964445,-0.4675925167025233,-12.288906493993359,-11.679080354774005,-13.8998429609006,-3.1502249107912426,-5.120976252560012,-10.989177073976016,-11.9206600068752,-24.153488520927056,-0.1710022886868684,-7.391419933825842,-0.7628536184827991,0.951229017213151,-0.8795366579822529,-0.04720365086986189,-4.425725270742973,-8.148697961563844,-4.00520466835181,-6.962352865250459,0.18254122951950613,2.900389048759422,-3.3871644406016204,-11.246937394639659,-2.7156097164729722,-6.473298839585831,11.215624523188499,0.49220517315433504,0.5833834458658939,9.382238250115103,6.414316629996561,3.1980408896729715,2.8011742965892,0.5687155281375547,0.46682039722208235,0.44538359546261397,0.3920413596356135,3.927580613761069,1.7212078768295052,6.6092508798152645,5.244037879609678,1.6789518486170185,1.712811978462248,3.7672761951074407,10.757110134227961,7.599408080274967,9.62413986676424,8.07440572179048,6.728066653868982,22.054816510058536,9.353089904499315,4.155234005864869,21.59127349688589,2.870515820423089,4.694118066225066,2.581921054740423,3.3198113063589356,2.2090666213377332,0.17820293959066458,0.6948123968373467,2.6969235694156057,13.322425843250056,4.6862084520725,0.8828085257714839,0.8383169273298569,0.7247505557821713,0.7592057956500409,0.6679082174969595,4.864464836739571,4.186157940430253,4.563063191367131,6.038566391227942,3.3070578717559878,5.690417755626655,8.571679101647932,7.3442184952213925,0.04647166498531354,7.696452231566729,1.128985274199088,4.095980701147184,1.1769768037808794,2.8515076942784088,4.399729060661343,4.940777017769465,5.010114777657233,4.01654109031656,2.988901033685154,7.69380754132432,7.9534658524734025,6.854465908727435,10.10660197454207,6.6926293399146575
2020-04,-10.22774757639886,-0.6408991189543476,-0.5679835339607504,-18.765165817041577,-19.755224215504448,-4.892824339150824,-7.299604621817158,-1.6998173549187605,-0.5346190363857967,-0.15416420751174015,-0.1605353400602183,-5.2572155576169415,-2.8550486667835804,-8.460874826964115,-3.2867598712423165,-8.515671671822057,-7.507440429369424,-4.082701200163187,-19.347414991533537,-18.534626667485018,-8.345716480658686,-13.79641549606363,-9.908776531374833,-21.01681502329664,-15.101396029651433,-15.162555532451908,-72.22084204940623,-12.222337449112693,-13.889041930990881,-11.337419782424467,-14.48682908221964,-14.947841011877813,-12.872477029649499,-13.439236697408372,-11.14286388020263,-22.89086351425328,-10.080214922028027,-1.2636771066521024,-0.9554110366500459,-0.26466736932231427,-0.6266524731444687,-0.49971976806395213,-19.738450791375918,-16.819580658517506,-17.017169336432815,-2.970511096694119,-5.238473599654301,-14.462390343930188,-15.810249909419078,-31.93786977222643,-0.2283778801867108,-8.708700044962487,-1.5454993460382564,0.09665497147554158,-2.3174436028649064,0.43531427044213067,-3.410749385488235,-11.464448197455862,-4.385360071277259,-9.977121677534727,-2.102277081633855,2.0073470722362896,-6.827869818106436,-15.414675939168633,-0.9404880698719618,-4.812569346383642,11.246997067788056,0.3425893599049146,0.42338610837778967,4.199428633603025,2.448424080591179,2.159813034501415,1.323860200862649,0.28513703968331283,0.4544930493791115,0.47772720659219187,0.4192542087986829,2.1955655932756484,0.8669934562617228,3.6722162111901664,3.1466156893616217,0.683422434944768,0.5593122462291582,2.8392933629626267,2.3489002421839906,0.3392441288093231,14.192393722035787,4.540717496438758,6.894352079990423,13.70818575384138,9.7019244293577,-0.2954649398753899,8.098733761907724,0.2609848511368451,1.449304932967979,-0.5959903127323116,-0.5581610376695005,-0.6413588754806918,0.09067461099400287,-0.02256539079317932,1.1525387233195952,14.509975656326585,4.891152032641194,0.7397702286745116,0.8922428096020736,0.9834194702133481,0.8042477739644214,0.6496855651450478,-2.486102678205958,-0.8903235340622944,1.6241148924862916,6.272159056435392,3.19917627619071,2.383287010634761,4.795134826765103,-0.10820738755915826,-0.008287401369101749,6.381696198408987,0.3909234572515523,3.4081371140652283,-0.15722022278568204,3.3198591179254118,5.349439449928815,1.6623012168979274,4.574735536062488,1.1829179235864018,1.3392210586761044,7.302813051395578,6.663074387721823,5.755086293742616,12.933047447425185,9.126344853297605
2020-05,-10.25510624060735,-0.5515000161938023,-0.4775164885313992,-15.816858515271385,-16.792074944048796,-4.671411958001711,-6.347633181748217,-1.4940299045683512,-0.48249183061098033,-0.1728425583353441,-0.167934188644689,-4.080056558610621,-2.1609375377566806,-6.700757360424417,-2.6885576468613555,-6.871561129621366,-6.00356356895498,-4.020677752487053,-17.231790801652025,-16.489913534033207,-11.675932226922372,-11.59364372289101,-9.020875374512693,-20.613453880835472,-13.684021916858894,-9.922356397635703,-62.16540211359444,-8.28990675952856,-9.389611267001538,-7.987650529128009,-10.418389551667483,-10.971867376834576,-10.346526834382663,-10.528297611236491,-7.524843228341979,-16.29901448824833,-7.288008351418082,-1.2217984824814883,-1.1375550602869837,-0.4424467765776356,-0.6685548930410955,-0.5293335385769873,-15.577237294900867,-14.111569825031232,-13.846646519342775,-4.250042493792382,-5.0756787855053265,-10.42060371186825,-11.467412664794052,-24.082745176153907,-0.1731342265343778,-8.197096845213535,-2.510515413148318,-1.1942095853789572,-2.982205118843437,0.38916340780454517,-4.967521848708623,-14.994461761857103,-4.7706827040134945,-11.802616793432774,-3.662830915932831,1.673222483688238,-10.096539090928081,-21.148339829972336,-1.9964742350543618,-7.089191285605194,11.379888685014432,0.44057097589890437,0.5222709714955178,7.729147828605331,6.235708745404757,2.5413046573616276,2.4666461619203415,0.5723804572362701,0.5137854506291025,0.4604806708653242,0.4128297546504197,3.4871489039012693,1.643149981756304,5.9448781685744905,4.304243015530309,2.7623268852962664,2.4572091719420976,2.9305255283902794,5.998639370111776,3.7172914136169135,12.76831590680519,7.112732967227283,8.009258905175669,16.860486400116976,13.723837236539831,6.0225262598663205,21.1556859899994,5.085878264419033,6.782569444280816,3.550864856369195,4.429719351354846,4.44725335960349,3.6820415564844513,3.959204489801539,5.515276445769809,21.834334097069824,8.036522620750617,0.7866841032906223,1.1346027439451776,1.0589803049251112,1.003678134121058,0.7728115943926008,3.094854200119036,3.0635502876097176,5.4962406713572225,5.444855150386003,3.5644581927011707,7.2246859028452555,9.967501512077773,9.900092591117236,0.06165435709460246,7.078470266699536,-0.2914771327508774,2.649538655844363,-0.49574375554019845,3.3151281397108074,3.880821240178376,-1.0728942920887539,4.454114456990882,0.47617778853917336,0.7099080583490598,7.176199207192298,5.1247512070070975,3.139699937634566,12.9121551492801,9.044623751509336
2020-06,-10.575412479850538,-0.5377773550435482,-0.4631189955775129,-15.741849139961271,-15.70026878229261,-4.759494454567477,-6.15038905528119,-1.427022165879945,-0.4678046477651644,-0.18499342284185713,-0.1733650129433403,-3.915805103846065,-1.9398504411888609,-6.057844231138526,-2.647899704769738,-6.048828053405096,-5.319157947543568,-4.040780393974286,-17.062363000214564,-16.198915104826572,-12.80226686787169,-11.331907932592143,-8.695183636929896,-21.892479675430835,-12.373133609386983,-8.37397268877733,-58.07054068999408,-6.534942688555978,-7.8648437011144345,-6.6999971837481045,-8.987505180114628,-9.080306729089315,-8.11906324980245,-8.430628635468963,-5.827118821581132,-12.932442236432733,-5.839434372641156,-1.2119982532712315,-1.298512731068473,-0.5846211258959105,-0.7336767740879738,-0.583384700461103,-13.934050166922152,-13.039930432187559,-12.519653341198708,-4.892556303864103,-4.840729098325607,-8.6789621419973,-9.547315500240863,-20.82647331670237,-0.15160351517805482,-7.956428556370771,-2.251123609744493,-1.9639743262130818,-2.8907785618067594,0.45333909118408355,-3.6333854054060035,-14.434629619630925,-5.646062272280318,-12.699810083039537,-4.292341823177178,1.7812796284327108,-10.091004509588071,-24.41406741291157,-4.900096726972215,-11.556865176293867,11.081574464716144,0.456491464890477,0.5392972513376008,8.239870236797994,7.7762034418987005,2.510959849146222,2.800410498836087,0.6915971425312102,0.5355703720635091,0.4488934869022173,0.4082973447805551,3.673092344064554,1.8818258216186723,6.89861494351803,4.7958978327853306,3.7251745851530877,3.2619699046782684,2.9582278244905926,7.729629677162454,5.388829610260504,12.490257369605498,7.523589011474198,8.373555458558785,18.053329543831687,16.333401832669555,7.686735808129859,26.845652468780962,6.9243023319221155,8.388636169046308,4.956136623602488,6.020961731298739,6.517616737441671,6.079953006036016,6.22950171516647,7.280872100141104,25.4532506934139,9.554408813571833,0.8033143938206403,1.2222804638059772,1.0545205519022796,1.0529216987533423,0.7990462010328041,5.1705061399957755,4.560631174408828,6.999686629134928,4.833429990990728,3.823612009986105,9.035778496318517,11.940463063976516,13.557578110427428,0.08652368573685534,7.360540186875058,0.3575146143465573,2.6133829080830173,0.018725487136765473,3.4222992495856164,5.268635923446111,0.648218591508388,3.9184720303531173,1.2215693074782337,1.1390388180070592,7.3719995158171985,6.367163863734196,2.9382571198853302,11.091802397277267,7.554663474567425
2020-07,-10.600661379067205,-0.5224610299761474,-0.4523480275716124,-15.81877094157034,-15.589628299017242,-5.343484836009399,-6.6406876536283175,-1.4953247592703738,-0.4981986206720982,-0.2128701174976837,-0.19548218569193554,-3.5651884734903394,-1.7159715713199792,-6.181462621961375,-3.241547492240443,-5.586801827181522,-4.9170282202860465,-4.376488487867933,-19.685517349311766,-18.428137372325686,-15.078523488579863,-11.182983660121131,-8.258535819469206,-26.44827791477381,-12.001193737037184,-5.676501547283234,-58.478590487319394,-4.205831246810657,-5.340453939651899,-5.136146432511331,-7.283819326636054,-7.116153958326618,-6.542397095129829,-6.744478600830096,-3.4733051357916507,-7.094146181683453,-3.558480393483789,-1.2641170981582408,-1.5384156800191466,-0.7919816929098621,-0.8704182929582289,-0.714916966782487,-13.658265938528945,-13.276155826502723,-11.723014848177318,-5.786580511725282,-4.647369079448178,-6.877565499680237,-7.2023617832808755,-18.589347893279843,-0.13798426728902527,-8.105244821844186,-2.0274127029494435,-2.4219344364009627,-2.1434533059745586,0.09644767721951686,-4.128445359939085,-13.380453724373886,-5.920031285707885,-11.602821157745398,-4.074521529463254,2.16120632216212,-9.441650601414741,-26.779319157144755,-8.49108368053716,-15.932461983589345,11.059880342159072,0.47273954959859193,0.5514014639503794,8.400571307941389,8.14750598160731,1.9914983859340878,2.42879739225611,0.6579176379367162,0.5109643357534951,0.4218884580849799,0.3872700946388975,4.030326144891148,2.112247998693828,6.9720840830329305,4.525762899522658,4.252779043734573,3.7210963330529863,2.667754221801278,6.2992216635947385,4.221915845459653,10.73715391361741,7.753356463103677,8.818293238273139,15.370253362856559,17.783752813126913,10.455336788638029,27.404863234566776,9.329662070654253,10.986364442879726,6.5650792770029645,7.782493088078632,8.547300062762115,7.718587302001975,7.97795342092885,9.733108860388295,31.780892026335845,11.98048637333663,0.7571803912216235,1.1533254546686182,0.9449141608347119,0.9860818347136799,0.7222108504084469,5.65784833125133,4.560478727884971,7.872379915492711,3.9580318104280545,4.02443196373017,10.87079707927849,14.355763099423712,15.932071473025758,0.10137223519500432,7.237183752732983,0.8879692263294741,2.8299363382826366,1.071232642144861,3.099410676581772,4.806462860231972,2.715478594655977,3.9669739469400644,3.617064532963674,2.247714420981926,7.789259453124461,7.890708900737115,3.2554584689630826,8.416392476742432,5.671420411154027
2020-08,-10.718371731321932,-0.5067216844687068,-0.4346933103395748,-15.180616752325344,-14.515070227054183,-5.311680718502618,-6.406222135703754,-1.4094130602112924,-0.4771260000228235,-0.2141239943791581,-0.19331433821579286,-3.410806299345622,-1.5844109874705563,-5.546812343696359,-2.986267138680798,-5.072451956610065,-4.474931372703102,-4.267095654375181,-18.639126105817756,-17.39802287266331,-15.110968713091022,-10.715742411992185,-8.079090671535756,-26.04944469639977,-11.521605750091258,-4.9959484100893,-54.75584570092896,-3.59061940257702,-4.7845128031606325,-4.484168947982301,-6.475881175565139,-6.186969389967867,-5.591575781175124,-5.816288384010557,-3.0002237512964816,-7.01154824102176,-3.3866010241165156,-1.2362090967041888,-1.5577028742362407,-0.8256078982944366,-0.8450953436334812,-0.7025847659223605,-12.740404690439956,-12.549657026507688,-10.92599909153413,-6.058963804208529,-4.477026592945562,-6.270192581524782,-6.769221657603667,-16.96725955170884,-0.12628461795665638,-7.893061115906172,-1.2428558910015255,-2.390541320697531,-1.3841507402232482,-0.021840558928049703,-3.061566133797621,-10.859096135446833,-6.189582470534922,-10.240281472481438,-3.6002555735740738,2.5087631073612173,-7.7126623981052616,-27.10838956151823,-10.925894183661239,-18.453111922260824,10.942822051596204,0.48886924632496,0.5698057714183214,9.237952609228385,9.40006867866157,2.113893129695868,2.7949258277488482,0.7737219857507938,0.5381351683315447,0.42215802234904476,0.3910604156805278,4.185406994383195,2.2444819156195184,7.755187244139724,5.058575548447031,4.7879040598931315,4.181214274879128,2.831890843362887,8.51774454235683,6.308535740537063,11.149881636514088,8.275510417481065,8.99916333272639,17.44283396436097,19.058230282997155,11.243702523587912,31.842888092265383,10.089426153323245,11.679955449442625,7.242034958162204,8.602619760231079,9.50030384990222,8.692682269497192,8.928478213774092,10.413319299604758,32.780650487148236,12.44076896185803,0.7918169971886861,1.2579900268286917,0.9810139917866951,1.0573185026665557,0.7754113533419271,6.71210089657761,5.477574190281659,8.691646600193781,3.717889159450875,4.196333514964183,11.523671265370073,14.931223545309482,17.574003354582313,0.11335619558307596,7.473500799388144,1.8288526632719884,3.394649934353804,1.9543412907592923,2.9992366450668064,5.896562558211981,5.818941971198108,3.9589260161972115,5.6616323627595815,3.3250858170497595,8.149239011310543,10.133193852754566,5.161101790698121,6.913027023693562,5.208807185757919
