,GDP(SA)(Q),GDP(NSA)(Q),Private consumption(SA)(Q),Government consumption(SA)(Q),Construction(SA)(Q),Facility investment(SA)(Q),Exports of goods and services(SA)(Q),Imports of goods and services(SA)(Q),Private consumption(NSA)(Q),Government consumption(NSA)(Q),Construction(NSA)(Q),Facility investment(NSA)(Q),Exports of goods and services(NSA)(Q),Imports of goods and services(NSA)(Q),Unemployment rate,Employment to population ratio,Number of employed people,Monthly goods exports,Monthly goods imports,Export price index,Import price index,Producer price index,Consumer price index,Price index excluding agricultural product & oil,Price index excluding food & energy,Consumption & Retail sales index(SA),Service industry production index(SA),Consumption & Retail sales index(NSA),Service industry production index(NSA),Manufacturing industry production index(SA),Manufacturing industry shipment index(SA),Manufacturing inventory index(SA),Manufacturing industry production index(NSA),Manufacturing industry shipment index(NSA),Manufacturing inventory index(NSA),Facility investment index(SA),Construction completed(SA),Facility investment index(NSA),Construction completed(NSA),Manufacturing business performance BSI(SA),Manufacturing business performance BSI(NSA),All industries performance BSI,Service industry performance BSI,All industries sales BSI,Manufacturing export BSI,Manufacturing domestic demand sales BSI,Manufacturing new orders BSI,Manufacturing operation rate BSI,Economic sentiment index,Current economic judgment CSI,Consumer sentiment index,Consolidated fiscal balance,Housing sales price index(HSPI)-Seoul,Housing sales price index(HSPI)-National,Housing lease price index(HLPI)-Seoul,Housing lease price index(HLPI)-National,Call rate,CD rate,KTB 3-year rate,KRW exchange rate,EUR exchange rate,KOSPI,KOSDAQ,Dubai crude oil,WTI futures,Gold futures,Production(T),Shipbuilding(T),Automotive(T),Semiconductor(T),Facility investment(T),Construction(T),Unemployment(T),Recruitment(T),Job search(T),Wholesale & retail(T),Government expenditure(T),Price outlook(T),Stock price outlook(T),House price outlook(T),World trade(T),News sentiment index(T),Economic policy uncertainty(T)
2019-06,1.1,2.3,0.1438883296737572,1.49973652184579,2.993852528405497,2.8757986118481256,3.1059293996260635,3.015472744432259,2.2746218440009613,6.964187033425333,-1.960520164946118,-5.765871925403928,-0.2424028942446909,-1.2043538728063794,1.5013743022182666,0.0297445052718927,0.1085557528542722,-9.474880170049644,-7.398942706454193,-2.405150453615178,-3.092492285743205,-0.2069540400866998,-0.0189188134678488,0.0340596707393103,0.0566251536658057,-1.3958125623130542,-1.3712047012732569,1.142263759086191,0.0,-0.2804398264904648,1.0737048372271545,-0.4777134121812025,-2.029839026305453,-2.2922636103151888,2.5823639853575173,0.6869479882237357,0.8400145055827295,-6.666666666666671,-1.0245490559359496,0.0,-6.25,2.484997634894896,6.353087992251744,-0.3213039747120092,1.010020075572072,-1.411051386037343,-1.7858369238798844,-0.1721121704720616,-0.3148034413461573,2.006535014469719,-0.5642494045232382,-0.1737337252131539,-0.1724970949741191,-0.1494942812159934,-0.0306242318118705,-0.223153679242344,-0.0009394604983725,-0.962802855731752,-10.360637518770048,-0.9443864767105624,0.4645641299673428,-0.1070401790929338,-0.6252702644776491,-11.967094261998966,-0.0705354551954968,5.68913647113483,-0.0713781928083676,2.951277590045848,-0.0853465173687055,-0.9147619334564752,0.4014069361894457,0.3920569927106925,-0.165377698089685,-0.0779686164492403,-0.1425080071538076,0.5602673121671131,0.5071663133090993,-0.0821761170968926,-0.098099649973804,0.2388615238144211,-4.561517201964151,-0.066918965686213,0.0308788854960369
2019-07,,,,,,,,,,,,,,,4.295239605742367,-0.0687312815238101,0.019000242013206,8.365956946524463,5.89981130432588,-1.1243337553785864,0.0486787320593151,-0.1084105299893849,-0.1661115792487351,0.0002871516615101,0.1063176143079545,-0.5055611729019205,1.0923535253227357,-0.3058103975535147,1.3958125623130684,2.785983085825279,1.3511082685427596,2.5980981638489453,2.4947881839279376,1.9550342130987275,6.817852934488244,2.7290448343079987,-1.9104780024674997,-1.8231540565177795,-3.8057593987356455,0.0,-1.3513513513513544,-0.7175204661451318,-1.032074179755483,-1.7656037492076848,-3.786561645230506,-4.092683205619522,-2.876480172965742,-2.1156329918310632,-0.9365677133920371,-1.7616206387865103,-0.3304340980793085,-0.304975042113341,0.0056036555004652,-0.1691802630048613,-0.0713155447369331,-0.2293296367757165,-6.5257791703251655,-4.202336201848141,-6.619332732185185,-0.6924651876255723,-0.4531534661907272,-0.3374160296143174,-4.712405640199762,4.200911205506827,0.0241955273348537,5.0431561931751645,-0.1696054218444374,2.274292919613657,-0.0610963944094749,-0.9127312010647016,1.6233748813579467,0.4296643273667087,0.1756970417253711,-0.2053634740933176,-0.7236104098110587,0.2316771971770919,0.3004995628550944,-0.0868059919140051,-0.0850400616736095,0.4605387920135086,-5.310749256451828,-0.0180351765217636,0.0944209105152396
2019-08,,,,,,,,,,,,,,,-9.12642951408074,0.1676191928768275,0.2375890079575384,0.7377079777788396,-0.0772575681832989,0.7177188997821133,0.8129054269973182,0.1033219102518785,-0.0743618437009558,0.1039803856800887,0.0595153409821875,3.760162601625993,1.375245579567789,4.223864836325248,2.3092369477911774,-2.0855067614117218,1.2384389358890928,-1.974824678906316,-1.90325781044362,-1.081612586037366,4.264253729803343,1.4231499051233385,0.5248833366812136,-1.2584704743465664,-3.551831568118729,-5.479452054794521,-6.849315068493155,-5.283408452529784,-3.7852366328745575,-0.2054356993654948,-0.1128653824612513,0.3336736216151621,-1.557601965668468,-0.2934365192453043,-2.004719916099873,-3.191813412137421,-2.844493946505949,-0.4007974863735768,-0.0366179840070231,-0.0668427231660331,-0.1382067923218528,-0.1469425724684896,-7.924504785898023,-10.734899705089717,-14.656438719594789,2.503272268835218,-1.0824781546054112,-6.104260299997975,-10.22991627305734,-4.694580739732501,-0.0034292950259242,5.2445886478878805,-0.2505326546872908,1.3550613818236457,-0.1186552713183033,-0.9554078316412812,2.290568947734513,0.6070070330799382,0.0047875412488451,-0.2514468636915268,-1.5499793742379069,0.5623697968837291,0.1322619791822319,-0.0952351418666239,-0.1038700059813066,0.2600846056302686,-6.043461602069499,-0.1277683134582474,0.2790046873056866
2019-09,0.4,2.1,0.8886022059084979,1.7286639004149291,-2.366737453093407,0.2372705632339062,3.092858796638012,0.2227415721992542,2.2193743118586724,6.76392790593934,-1.8591424456180616,-1.7839129422656583,0.0238792520838018,0.4518767147893641,-3.131401725892786,0.1590790529960202,0.2001326689027251,-1.523819690650214,-6.898962524445977,-0.9399144771894754,-0.8213799713550145,-0.0342588197468671,0.185390180118901,0.0728012445030827,-0.1579854108201317,-2.5465230166503403,-1.1627906976744242,2.9774127310061544,0.7014028056112238,2.428457989486077,0.0,1.5755152075399508,1.9410154434171571,0.3960396039603893,6.092089980073084,0.0935453695042127,-2.3243175500817443,-0.2049180327868782,-2.6907844119363205,5.79710144927536,-2.739726027397253,3.704959242489636,3.529592387743349,-1.6193054022645583,0.7033709561331989,1.86466983842233,2.0191721268473515,-0.9164758341271124,1.510731924785787,7.753724738579962,3.77616743876834,-0.2649403786059423,0.1262003204602848,-0.0629290674401659,-0.1287038235772115,-0.1079407665202865,-2.082322930065061,2.3761717050823705,7.251634121056611,-1.1011954509346964,-1.1140327170946591,6.84375393945092,7.420383552959748,2.4705598086455183,0.0196225051069234,1.0503744210516288,-0.1531225651670666,-0.6912999993495532,-0.1302885814635033,-0.7430015805522316,2.7541154455063293,0.4821144258057899,-0.6377417181751781,-0.2763263446656623,-2.210735837829361,0.4022109446761561,0.1603759920669318,-0.064724039429052,-0.082277501051692,0.1835563204448647,-6.065218752777682,-0.057023605396651,0.1115109422099607
2019-10,,,,,,,,,,,,,,,-2.692839312294865,0.2720196486754531,0.3221027777016445,0.8267868567601795,3.27676238817962,-1.7047734176986893,-3.680135832238889,0.0305905828476937,0.2175149105150922,0.0998645321888034,0.1845044233542694,0.301507537688451,0.294117647058826,1.789264413518893,0.785083415112851,-0.1648626635133467,-0.1879735863022915,-0.4095320058165299,-0.3531013757806249,-1.9195612431444289,4.220474412200375,0.9345794392523316,1.3154785379612548,-0.2798507462686501,0.4251851225132839,0.0,1.408450704225345,1.2858174762042012,-0.3486793048826371,2.073407831739658,-0.7313640653925546,-0.2709611837790362,-0.6752046344587086,0.1612818909623854,1.0899885724433744,2.7910834175522155,1.249686235101464,-0.3122505173846264,0.3053924217594215,0.0123843598362185,0.2324520844369431,-0.0784244934396269,-9.183269109551674,-7.657173154201473,-0.8696299206269344,-0.5664609944397512,1.112295147463982,3.6818431917871095,5.167303310698657,-2.1870371403589104,-0.0229194934220799,0.5490706367125284,-0.0913467182596861,-1.5626117283053418,0.0313140611396107,-0.5047476950742862,1.9907892016111504,0.5308420044353568,-1.1076181761114867,-0.2140101860085508,-2.2266534717225994,0.5726485272001582,0.3526271393934195,-0.067536668595963,-0.0154905477417628,0.1381913723470234,-5.253070465293448,0.0556140444793413,0.0247224700250683
2019-11,,,,,,,,,,,,,,,8.202020378232277,0.0841912818353023,0.1677150431140432,-4.094939271949045,-2.094220581999622,-0.2922849951805375,2.546252864682017,0.1506092237048193,0.0660368619728899,-0.0340359599849051,-0.01394735736379,3.1062124248497014,0.6842619745845582,3.5957240038872555,2.366863905325431,-0.2290263920971256,-1.320244728291101,-0.1311123692601086,1.7307040069770778,-1.040681173131503,1.6084619527114228,-1.6666666666666572,-4.210413487702908,1.7045454545454533,-0.6787174456741525,-1.3698630136986338,1.3698630136986338,0.443593168817614,1.9443580230665132,0.8046896568123572,-3.9367696873768665,-0.933518812733368,-0.5521468458275223,-0.7962253349813437,1.6810285405338874,3.9866605047315744,2.3854984981529697,-0.0524525990775828,0.5571200057159018,0.1181721428132931,0.1618591592784213,0.0718282346938679,-4.9563460571150415,0.2022558023743244,5.647935483745755,-0.3512976512609214,0.4071212201472747,1.7343701633433852,1.7598591315915968,5.070723945183303,0.0355570698584983,-0.7664443694784211,0.1412215119434705,-3.722647561911913,0.1776006372548551,-0.1940722252355726,1.1225742723288905,0.5644645588204469,-1.5619537434177602,-0.09555025133821,-1.3304355805744166,0.7649070277574879,0.4138972768885622,-0.0251708299860808,0.1315078103091309,0.4991334006402326,-3.170193859576031,0.1009528602649965,0.0953716215690576
2019-12,1.2,2.7,0.8094337265540048,1.891158842201989,4.10401155956113,2.908174948477196,0.4948870878683351,-0.3559186527888585,2.3544124795222388,6.263033580197359,3.52334889222125,-1.8458311234573443,2.069592926476417,-0.7372642123356883,-4.399866050453738,0.5127849476690045,0.5764060340109296,-0.943908499730412,3.833762087458624,2.2506648489191434,3.2575109076592383,0.298096963722898,0.2294785037969546,0.0878711628573114,0.0533459021868907,0.971817298347915,0.0970873786407793,4.461687681862287,2.5688073394495348,2.833441705582146,2.9615932283838333,-2.8822915112636167,7.303538694508632,5.669599217986303,-2.5874047853295963,7.532956685499045,7.149635722082607,11.733333333333334,5.625336117615461,1.3888888888888855,4.225352112676049,3.401116244735761,4.044619743357231,1.6240648520845014,1.0211137799392276,1.085375801547059,1.9408611586352291,0.4643250231269604,1.870775983955923,2.814825352209567,0.6157283220086498,-0.0796346802357561,0.8566404754893853,0.4829485192745721,0.4319187985967829,0.2354217951727548,-4.4822261973042,-1.2967842069611493,-2.4292864609838745,1.8076679480694795,-0.4547610124355685,-0.2510029521608459,-2.917571186979359,8.122504915923145,0.0383251076481627,1.2216282776093408,0.1606637119087963,-6.410876755848861,0.2739855236433897,0.1416646801643253,0.8427953857520549,0.6736507383173773,-1.159202861936052,-0.0993074881425286,-1.2118369269635565,0.4041175627301783,0.1649241411913067,-0.0033101563360276,0.2213746161635015,1.122974889033273,-0.6381913681973543,0.1296010605884987,-0.0197612728944562
2020-01,,,,,,,,,,,,,,,-2.8686508710727736,0.2664946009451938,0.3625669979490595,1.5583769166073012,-0.9053196829667912,-0.6028384325539093,-1.702299488103776,0.1574976256300857,0.0787901891782638,0.0075160067932671,-0.0415930344748574,-3.657362848893172,2.618816682832218,3.086419753086417,2.2088353413654715,-3.6195366839755536,-4.0557801830527325,3.536206949522253,-4.617142390794271,-6.886227544910184,4.233466678881541,-4.81611208406305,-1.8807728770539,-2.3952095808383262,-5.717413327857528,5.479452054794521,13.43283582089552,1.2745247343494128,-2.080061535671092,0.7846237173604749,3.081199228764774,2.0273608411241355,-0.0957579318232006,2.7010539383869485,3.288157637852308,8.87237863379373,3.856234061393821,2.005348285638192,0.4202982118088414,0.3961678663511776,0.5326938506332795,0.3542064210839015,-0.5101467413840481,-3.995875320291773,-1.5739070967306787,-0.8515142300985445,-0.5755144595356967,1.51364656555495,0.9848805498028526,-4.1274799518441085,-0.0293233465673239,2.6346436231685857,0.3097647887144745,-6.849383783561564,0.258659387590626,0.5498856834829269,1.3294384749642063,0.6140441491095459,-1.1769410939570548,-0.0942348492266091,-0.9681128873126852,0.7108764243029668,0.0317653678469866,0.034738356749628,0.2453169416173324,1.1978734047516326,2.2767668442272395,0.0458534334120201,-0.00754272055633
2020-02,,,,,,,,,,,,,,,-0.7186727283176992,-0.3584171015964728,-0.2680062126125477,3.460699041088148,-3.6230105438713034,-0.0964082574205349,-2.7637569191056883,-0.4477522870774066,-0.1851260862447361,0.0313968351820932,0.109447020331828,-4.595404595404602,-3.591682419659733,-0.904977375565622,2.457264957264968,-3.777335984095416,-4.304304304304324,0.4945598417408519,10.010471456254606,5.6257175660160925,3.649560935993094,-4.0478380864765455,-0.2932325584045827,16.565900846432896,5.977368619126082,-12.987012987012989,-5.79710144927536,-10.924663139281506,-11.180023674483536,-8.98895721293566,-11.156365478880332,-8.517616454664108,-4.319692774651642,-5.076567562816052,-10.126087880473662,-17.056694954686208,-7.015010833913308,-0.810438612713142,0.1687681747854128,0.3420261652722161,0.2480131678001242,0.362963488033813,-2.118182356600002,-3.1425947648181705,-8.15522715213379,2.293000027750807,-1.3549627498989452,-1.9422636896471488,0.0636364786865897,-17.718340202161727,-0.088918940459294,2.4760987458728607,0.0001873159923349,-3.63796190005236,0.218895662410361,0.6659952737222028,0.7270961699944962,0.4402635732161144,-1.4189887346989138,-0.1342058594781292,-1.477340197659743,0.0632085245057396,0.4332390115130238,0.0317542607465952,0.143834101707398,0.9780750310326454,2.447434520409672,-0.1384704071505353,0.2504198907620889
2020-03,-1.3,1.4,-6.272997731318341,1.6590382420420298,1.30432097676308,0.0637554192106364,-1.0389445471284515,-2.1816590973923558,-4.681130569678714,6.8858346570895606,6.226296129090031,6.2553711771451646,5.731445190436219,0.5916301196759122,10.638455164218088,-2.4876723634846627,-2.5235979262950963,-3.840380922738632,-0.4509462435942026,-2.266362637788788,-5.671150970436841,-0.8757187688530905,-0.0985380697849649,-0.0043969081724384,-0.1898118039220264,-1.4659685863874472,-5.294117647058826,-7.789678675754629,-3.812316715542522,4.855371900826455,6.380753138075306,-1.476377952755897,6.601437458476795,3.632887189292561,3.3828709590012096,8.245445829338465,0.8276426964905568,10.733944954128448,3.627830612580538,-13.432835820895534,-23.28767123287672,-19.522540323661215,-27.96503366810757,-19.326539630233757,-9.623449573042734,-14.863288830702343,-15.851708974658308,-14.359633783178964,-23.768786923989083,-41.65315343580275,-19.06778093765999,-0.7826311532384835,0.2587160330794091,0.6547467788107184,0.3271835273941121,0.2470234623455525,-18.690887958806783,-12.88856804343132,-13.320570314886226,1.2971834501047257,1.3803243188879435,-16.44546205889793,-16.577635811758626,-36.69867949022906,-0.1997761660780526,0.1696851328602804,-0.2411593982860864,-0.8964982408881355,0.0024098184669583,0.6124841887847907,-0.6420316467965961,0.2626897063744167,-1.4437400618138412,-0.2294462613157719,-1.4013364427356834,-0.8035102723494418,1.420532520537222,-0.0174591789936329,0.0045964313524393,0.4979916971569196,1.5895454721716646,-0.2445547202329692,0.6924749379757884
2020-04,,,,,,,,,,,,,,,1.4177702990891987,-1.008153519445912,-1.0374865742998054,-18.56422922997177,-5.018574286019131,-2.2847502556272445,-5.178058393250439,-1.053864562814013,-0.4064229927430318,-0.0257163614960234,-0.02894077550539,3.5069075451647365,-0.2070393374741144,-2.535496957403652,-6.410256410256409,-3.349753694581281,-5.211406096361841,1.0989010989011234,-5.301152251948508,-7.436399217221151,2.2196261682242806,0.0885739592559673,-0.771564627039794,1.58450704225352,-2.514862175782085,-12.06896551724138,-30.666666666666657,-9.03411958765416,-3.487892969129604,-7.441675388287209,-13.973093141275244,-9.097843321310975,-10.836807853101234,-9.501260381612042,-12.664666038082416,-26.10328181765975,-10.89636715092442,-0.828258293573839,0.1143383277342593,0.2893192222455383,0.2539076926579184,0.1653321151156888,-20.88579423378647,-8.098082793921705,-4.079064222426069,0.5605683981204379,-1.0294959072962797,0.7473684419932596,6.827781696808401,-24.2206968334863,-0.13248924044602,3.649635293216804,-0.816678581259282,-1.0075777635101986,-0.3845735901071805,0.4388864506019558,-1.3415181684533195,0.0231146573462126,-0.5159047826289935,-0.4404785279877501,-2.1220341671876213,-2.7809930053622764,3.039124793904662,-0.0377529321240643,-0.1598067671791767,0.217633876063175,-0.2633130706823436,-0.2109543829707973,0.6194751607139892
