,GDP(SA)(Q),GDP(NSA)(Q),Private consumption(SA)(Q),Government consumption(SA)(Q),Construction(SA)(Q),Facility investment(SA)(Q),Exports of goods and services(SA)(Q),Imports of goods and services(SA)(Q),Private consumption(NSA)(Q),Government consumption(NSA)(Q),Construction(NSA)(Q),Facility investment(NSA)(Q),Exports of goods and services(NSA)(Q),Imports of goods and services(NSA)(Q),Unemployment rate,Employment to population ratio,Number of employed people,Monthly goods exports,Monthly goods imports,Export price index,Import price index,Producer price index,Consumer price index,Price index excluding agricultural product & oil,Price index excluding food & energy,Consumption & Retail sales index(SA),Service industry production index(SA),Consumption & Retail sales index(NSA),Service industry production index(NSA),Manufacturing industry production index(SA),Manufacturing industry shipment index(SA),Manufacturing inventory index(SA),Manufacturing industry production index(NSA),Manufacturing industry shipment index(NSA),Manufacturing inventory index(NSA),Facility investment index(SA),Construction completed(SA),Facility investment index(NSA),Construction completed(NSA),Manufacturing business performance BSI(SA),Manufacturing business performance BSI(NSA),All industries performance BSI,Service industry performance BSI,All industries sales BSI,Manufacturing export BSI,Manufacturing domestic demand sales BSI,Manufacturing new orders BSI,Manufacturing operation rate BSI,Economic sentiment index,Current economic judgment CSI,Consumer sentiment index,Consolidated fiscal balance,Housing sales price index(HSPI)-Seoul,Housing sales price index(HSPI)-National,Housing lease price index(HLPI)-Seoul,Housing lease price index(HLPI)-National,Call rate,CD rate,KTB 3-year rate,KRW exchange rate,EUR exchange rate,KOSPI,KOSDAQ,Dubai crude oil,WTI futures,Gold futures,Production(T),Shipbuilding(T),Automotive(T),Semiconductor(T),Facility investment(T),Construction(T),Unemployment(T),Recruitment(T),Job search(T),Wholesale & retail(T),Government expenditure(T),Price outlook(T),Stock price outlook(T),House price outlook(T),World trade(T),News sentiment index(T),Economic policy uncertainty(T)
2005-11,,,,,,,,,,,,,,,-5.839665011846222,0.0909032540392047,0.1658003462040653,-4.229939631687515,1.1731211547923834,-1.5328083413955795,-1.5375430437766369,0.2249860384597468,0.1320445378289321,0.1130358091899381,0.1401901001029557,2.3219814241486176,1.591895803183803,,,4.041887793783161,4.425881689639311,0.8040906356526989,,,,3.846153846153854,1.695125687179285,,,1.17647058823529,,2.027279935950446,2.027279935950446,3.558337716408275,5.113359709727192,2.034629098461309,-0.4666236303554285,3.1452389640987946,3.409596972493901,5.433983252603738,2.635395985139084,0.3319627726879872,0.0789142384727483,-0.1185490810014471,0.2998754066089617,0.1980011199073317,2.1767649180048068,1.2407235986953822,4.874379967219738,0.488333921660697,-2.373744859076212,4.140750694848677,9.064221945122569,-3.740438507977871,-0.0021265485974311,-3.2179326498193177,-0.0049938927740669,1.1919438285177932,0.0124803363613921,0.0377158990132642,0.145627881965666,-0.2965387662064955,-0.1720244152035093,-0.0570650163402177,0.1289461427202525,0.1269394346992527,-0.0643760397399262,0.0509884740901895,0.0423825362429113,-0.0916385075944958,0.0732198064993099,0.1114628992985728,-0.1221557844473579
2005-12,1.0,5.3,1.1171538097570703,1.212209612764937,-1.5154886356152415,4.235839527595786,2.5174718433476078,0.404702078764501,5.74234851285587,5.823711072363153,0.3569147361697418,7.327554495765412,11.09273332619756,5.615903218971297,0.7225202832796782,-0.0353511781073194,0.0756805736128427,7.599750387560931,2.110029747301809,-1.091122900339684,-0.2983677691964033,0.0948449967321067,0.2731872266909221,0.1763318018878976,0.2295977976702232,3.0257186081694414,-0.8547008547008659,,,-2.18912723353219,-1.4137137336250731,1.4640647689522694,,,,0.4273504273504329,-2.30192957309427,,,1.1627906976744242,,5.010972716479941,5.010972716479941,5.492907055503267,6.475589852202006,2.472828946882629,3.588081263824634,4.79259072797538,3.911586483615807,6.07474540027188,2.5212059426762607,-0.0044190667499606,0.3406702963002317,-0.0174284062156573,0.6141804020547852,0.2984671732443331,6.103884527713561,1.6701673818389366,1.7277064519605432,-1.903425505252443,0.3845725392408496,6.446412514952442,10.930651801594053,5.876244195768862,0.0043277075797902,5.716203079126785,-0.0096463644344169,1.1512275222308972,0.0439543322474378,0.0178103342719566,0.950797075436654,-0.018350746150304,-0.1263921010448427,0.0953396788420946,0.2105860523509761,0.2333713075579169,-0.0272548603888083,0.0211905331214126,-0.0221280423871093,0.1359744455057097,0.2681720962089002,-0.0654603871687697,0.0132189471517563
2006-01,,,,,,,,,,,,,,,-1.0490762584610849,0.0920886034432015,0.2790853720552348,-3.0322715308323183,-1.867274812146249,-1.9570527630177,0.4348025032881821,0.3977949997905625,0.4038746368178749,0.1058638453691429,0.0942136279138168,-3.083700440528631,2.1551724137931103,10.67323481116587,5.521472392638032,3.475143180865772,3.621715883378741,1.3958868390613048,5.538466626976231,4.239382817766455,4.697947214076237,4.113475177304977,-3.865922023187125,6.441223832528166,-3.1112766862246275,2.2988505747126453,14.4736842105263,4.609303976393548,4.609303976393548,4.255277625905379,-2.5056455883382966,2.760733998471366,4.976646134976676,-0.2133291007827154,2.580115351406363,3.5777962165811346,1.6536793090137252,0.257306561968079,0.1291129090791543,0.1949557506333263,0.6435171721512063,0.4169046064915704,0.0529245490124452,3.2904439382246693,-1.231562807621316,-2.959110420049498,2.786576129920704,5.90772098465402,-0.3489531300588311,11.871498882088003,0.0899298351930752,4.755186523613304,0.0700500934693195,-0.4609466394193191,0.1229287729233448,0.2140198484032964,1.6137527252396069,0.169498337863331,-0.1732986219142134,-0.0267329221442338,0.0986368280093898,0.0665455797649059,-0.1391955076540938,-0.1015445854345955,0.1863812744373518,0.1257527192389602,0.0818977989740261,-0.0117836514013873,-0.0095415212223173
2006-02,,,,,,,,,,,,,,,2.343356539730948,0.0029505774222826,0.114166277710666,6.878233267420981,9.417460226154589,-1.881024708235316,-1.5398377639179586,-0.0080465683082024,0.0611452896257276,0.140522602075606,0.1601674119378771,0.0,-0.984528832630076,1.0135135135135158,5.882352941176478,0.2264954700905974,-2.852573018080676,2.35696745876757,19.61926437402357,16.215296100226382,6.812812812812808,-2.8610354223433347,0.645196495884349,15.280135823429546,5.72241420594672,-5.617977528089895,1.25,-7.18192180413719,-7.18192180413719,-4.83673017389583,-3.3108014056189745,-0.7041904677810891,-4.305673140757207,-0.6461969080087044,-2.425011764320488,-2.9621861222250345,-1.7538106729783465,0.424174919428367,0.91194618309909,0.407169012533302,0.7163944490349081,0.5853446512261087,4.892810405186793,3.309373860976166,0.6074675517940591,-1.3388170175424108,-0.7642039438893136,-1.1987652525348975,-5.181566403643814,-2.888676270840506,-0.048627130263867,-1.0266128722380472,-0.1480455703970022,0.0970552330151264,-0.1617062785771423,-0.1452635334987633,-0.1015987621062777,0.3105283095792686,0.3431263015963424,0.0629060635327363,-0.1694929747778957,0.1366176104620393,0.0450522017158192,-0.0675216466480321,-0.1923853069970107,0.093989666008909,-0.3875578002276398,-0.0896467192594911,0.0950085371728306
2006-03,1.6,6.4,0.950972051148554,2.5683190891988943,0.7121103951851353,-1.5512736097134905,2.9362530310120434,6.657775230870342,5.740773685979164,7.484758609326093,1.6789373777977374,2.6693934905284635,13.344980772100072,14.892717613364354,-1.1247705800421102,0.0356200141828679,0.1957814303218157,-1.8652964240808243,-1.6412837705890837,-1.3717528069179252,-2.113091358112684,-0.4599364512944675,0.1495895696964879,0.2300100594435008,0.2307645178469215,1.5151515151515156,0.9943181818181586,3.767660910518032,5.523255813953483,0.4459809335668012,1.1438961187704848,2.7522762476859697,9.06319246907954,7.572007200720066,9.356971999437164,5.750350631136044,7.403163205462988,16.6429587482219,1.7710361845959568,4.761904761904773,5.882352941176478,1.0165892455708845,1.0165892455708845,0.0594240083848802,1.2147425677377726,-0.1253000494687768,2.513649925438017,0.9161204923605624,-0.0261524810767639,3.467116631476074,1.0669169462831576,-0.0112696389971915,1.021305641884453,0.720153069221567,0.9016702021061604,0.4497481242514709,1.4901757318847473,2.365182690740369,0.9845819218058124,-0.5778384816457418,-1.078355253255694,1.3380817715263476,-2.585887658478299,-4.3864386459930245,-0.0316452528906125,2.4483548804935538,-0.0739994423243217,-0.7628117997151662,-0.2173456615389142,-0.0918178921847925,-1.2117472300372754,0.331763514921505,0.1624400955295186,0.0566892236729046,-0.0766589893224249,-0.544425350882662,-0.0816473627964597,-0.0555622392804764,-0.1462535779257763,0.1951881968280844,-0.4133727987884441,-0.0171647553411133,-0.0340239966072886
2006-04,,,,,,,,,,,,,,,-4.572669585556753,0.087893033973188,0.1053209473111991,-3.252983598092243,-4.305028881853673,-1.599531037136316,0.2168928745234382,-0.3617299649291396,0.0396598000158405,0.1556874741039706,0.1860422134458019,0.4477611940298516,0.421940928270061,4.807692307692307,5.654761904761912,-1.2947539371545247,-0.7530291020269431,-0.2481845757882297,8.04918405087112,7.113723782567689,6.964214711729639,-1.856763925729453,-1.255778651762924,17.31066460587327,-2.329968838307422,-5.681818181818173,0.0,-2.225466019687758,-2.225466019687758,-0.7864500476958369,-3.5938935821727256,0.995828792478676,-1.355511760537638,-1.5250206125014358,-1.3494570649430528,-3.117962856526134,-2.032362738962618,0.1134235709966589,1.260047906380592,0.866393637057314,0.716999697372529,0.5152346405151462,-0.0457068671508125,1.8759434162003856,0.351113685832189,-1.7551034865876431,0.7782786288744745,0.1920021511237593,1.2879340755457775,0.3948621793889941,0.0225715395694976,8.563221445259671,-0.2833788593739115,-0.0475611115726195,-0.1968156555696794,-0.2090774727096516,-1.700188168866518,-0.0555451465991723,0.0930414566713722,-0.1041345592551152,0.0471867373582455,-0.4461941319669478,-0.0830320653418539,0.0385343407338893,-0.2266823026574798,0.1395377407827425,-0.7251159008536519,-0.0459986224187645,0.113973342353475
2006-05,,,,,,,,,,,,,,,-5.081400299626125,-0.0129327112242947,0.1481594016107976,5.951031807531891,6.881024487586075,0.2800803072790359,1.9477095424001332,0.0311934470242505,0.2006835287791375,0.3558140436543482,0.3323804584417758,0.2971768202080227,0.2801120448178977,5.494505494505503,5.547445255474457,0.9690858591957578,1.7970220776998218,0.8975304091411829,10.30006933359131,10.271334792122545,7.720552332962256,-0.1351351351351297,-0.4551337104570905,16.89088191330343,-4.05634842878942,-3.614457831325296,0.0,-2.8972671611180942,-2.8972671611180942,-3.1462099833928505,-3.4325674599206337,-3.414470140581756,-4.545075003991627,-3.764432070489079,-2.1663280169612733,-2.6496324069207446,-2.024376653800317,-0.2388527580637571,1.713805495750151,0.8056898008791222,0.7566822954189689,0.4326561671672948,0.1346538930156526,0.8128689040035368,-3.387242880321125,-1.1049769581166942,3.629931138101753,-2.8331474678587654,-6.473011180306941,-0.7843777320325529,-0.0037119036168178,14.169474817330595,-0.1124453463340557,-0.2847960570167203,-0.0677191508510475,0.0741690083945911,-0.8373414438296862,-0.0087552044503951,-0.1846708454711318,-0.0756963866479338,0.0399148023611815,-0.2421394237441205,-0.056924756432565,0.0102130077332702,-0.0090945170357059,-0.0179219328254305,-0.4889311035589259,-0.0468640544871021,0.0556279271974204
2006-06,0.7,4.8,1.2537751619813235,1.589217208909048,-1.3053972811700874,6.524967084923006,3.8705884662394254,1.0988718121470669,4.731978233731908,8.118758141554494,-4.013949068919246,11.773546660198718,13.57155989179202,10.591463472553356,5.871321209303446,-0.0663927883841069,0.0657155118566379,-0.3351795012126928,1.4813711426094898,0.7797981207624787,0.4893691854255309,-0.0743329474223344,0.0825153770457802,0.0619923827858173,0.0437015702229786,0.0,-0.8379888268156321,5.111821086261983,4.373177842565596,-1.6669158319629105,-0.5604124635732006,1.2146784298683144,9.575280789298304,8.084312790042077,11.675693218929382,-6.359945872801092,-1.6750557753877755,4.922644163150494,-3.89552303240518,2.499999999999986,1.2195121951219503,-0.0689206998413851,-0.0689206998413851,0.9244441424433204,1.2831369153688996,-1.224874346615735,-0.3483842060808513,-1.8855935852931085,-2.6991065423607097,-4.4055906858208544,-2.4050641148618723,0.0318834206445899,0.4691445734243729,0.5631907669442882,0.4225241457900921,0.3415693878821741,5.674516838732032,2.464430367839782,-1.302514659704585,0.2993325984759849,0.4619697035944909,-11.228684333121947,-12.39518586970101,-4.537647037221774,-0.0344351017903363,-9.866428899935856,-0.1641733923177497,0.5568927773994972,-0.0902090789703464,-0.0024231507796201,-0.2836682880230796,-0.2780837872742694,-0.2693205879042892,-0.0666310613365794,-0.038265371354214,-0.1821371675468697,0.0321961015363712,0.037378963692646,-0.1646972661561676,-0.2098575805351288,-0.3342039494791322,-0.0013251003615977,0.0051259966042778
2006-07,,,,,,,,,,,,,,,-1.3961802256844464,-0.0283662013387839,0.1054315646593835,-2.649559201815918,-2.4718520723395443,-0.497409599787403,1.0083174528715944,0.0417444431654701,0.2388579269060358,0.2039700109914832,0.2319151535880479,-4.148148148148152,-0.7042253521126725,-0.6472491909385099,2.356406480117812,-5.06423413150894,-4.101386384129853,0.8698476864217071,1.4209009952854927,1.0209668111803154,11.70465807730426,0.8670520231213885,-2.492275788011028,1.4285714285714164,-5.965002675333437,-2.439024390243901,-1.2987012987013031,-3.42876234761043,-3.42876234761043,-3.1758345930156797,-2.70100368893614,-4.498628006822784,-6.593421270011604,-3.387435334802518,-0.6925494011165938,-1.598576096679352,-0.1982844222867754,-0.1970507554496379,0.5871144474158569,0.332622474668625,0.4001272572791663,0.1948731897496003,0.8915192886688175,2.6112796397031275,-2.627240385644626,0.0169611411284336,0.3213696875384926,5.333514980946077,-0.3712804621585093,7.014845900227854,0.0314783744442763,7.419323371111616,-0.0559085612756433,1.3370793106214194,0.0145296317856917,-0.0654186659759972,0.2218380107577928,0.0970744439232618,0.116127202795127,0.007349709303341,-0.1111479406947211,-0.3344077931899107,0.230967662367405,0.0493921838655921,-0.0433062279654166,-0.0221610967101355,0.0393800015841634,-0.0733046103683676,0.0111952775011019
2006-08,,,,,,,,,,,,,,,2.5375058699520707,0.0314046223816291,0.0954426439841285,7.119625391838369,5.221045259072838,1.2697759480639377,2.249796565352952,0.6883273730345252,0.5871525847168471,0.1976838281395316,0.1067171881138762,2.93663060278206,2.5531914893617085,4.1736227045075225,5.00736377025035,7.413042085708781,5.934033644310574,-1.6119798189429844,10.135871415923177,9.584886300191656,11.837383787310388,13.46704871060173,3.567873014209596,19.716088328075728,-2.281700461472653,-7.5,-11.25,-5.214132138227512,-5.214132138227512,-0.9296265534502908,1.5793054520904375,-5.494871935654572,3.967527042404456,-4.695478664187988,0.5162897490106104,-2.148434904455641,0.2463447613307892,-0.3883264136013764,0.7748368904281193,0.4619982420415454,0.405589063840452,0.0626206424379631,3.696089663751948,-1.5952830129722884,-1.593077597589712,0.1871199184402883,0.8623348282333865,1.319126472306209,3.41430873788147,1.741685202029558,-0.0036297533222722,1.597234547034489,-0.0257316096722206,0.5151630333570836,0.0895721235597051,0.0845083615200792,0.2691828822682964,-0.1579335807878834,0.2358734506955784,0.0145544174858827,0.0741433511787192,-0.1675203421386015,0.1478233345439719,0.0456885324551734,0.0458503408418522,-0.1215609089201876,0.2185063185398519,0.1410878552039207,-0.0803028277091044
